"PInumber","ISnum","LIB","Sample","WASAP","PlantName","Population","DuplicateLIBdecision","FilterMissing","Proportion Missing","Proportion Heterozygous","InbreedCoefficent","Kmeans_cluster","Germplasm","BotanicalType","CountryOrigin","Region","lat","lon","Elevation","Continent"
"PI569455",NA,"IFFW","PI569455",NA,"LORYERYE","BAP",NA,NA,0.125520263051898,0.0208809617839893,1.377428,1,"Cultivar","Guinea-caudatum","South Sudan",NA,4.849999905,31.61000061,NA,"Africa"
"PI569457",NA,"IFGC","PI569457",NA,"MOBIOR","BAP",NA,NA,0.119660384081838,0.0213620755332297,1.169562,19,"Cultivar","Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI569458",NA,"IFKX","PI569458",NA,"NVARKHAN","BAP",NA,NA,0.105090259439996,0.0317246128650888,1.000455,19,"Cultivar","Guinea-caudatum","South Sudan",NA,8.529999733,29.10000038,NA,"Africa"
"PI569459",NA,"IFFX","PI569459",NA,"LUWAIAH","JGI_Ref",NA,NA,0.110516737807055,0.0171492687121143,1.10367,19,"Cultivar","Caudatum","South Sudan",NA,8.529999733,29.10000038,NA,"Africa"
"PI569460",NA,"IFKZ","PI569460",NA,"REKA","BAP",NA,NA,0.103473652174456,0.01643891690696,1.063853,19,"Cultivar","Guinea-caudatum","South Sudan",NA,8.529999733,29.10000038,NA,"Africa"
"PI569465",NA,"IFFS","PI569465",NA,"KECH","BAP",NA,NA,0.113152997012728,0.0179271500926272,1.124977,19,"Cultivar","Caudatum","Sudan",NA,7.34000015258789,27.5300006866455,NA,"Africa"
"PI569847","IS22401","IXNQ","PI569847",NA,"IS22401","Gates",NA,NA,0.083095698785333,0.0452122717632149,0.80386,5,"Wild,Cultivated","Wild","Sudan",NA,15.460001,36.389999,NA,"Africa"
"PI569875","IS22429","IZKZ","PI569875",NA,"IS22429","Gates",NA,NA,0.105716220909797,0.0188278677783394,1.027571,5,"Landrace,Cultivated","Caudatum","Sudan",NA,10.710003,33.479999,NA,"Africa"
"PI569886","IS22440","IFFM","PI569886",NA,"IS22440","BAP",NA,NA,0.138982968595857,0.0233874293605854,1.390673,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,10.550001,34.279998,NA,"Africa"
"PI569951","IS22506","IPDU","PI569951",NA,"IS22506","Gates",NA,NA,0.105178192980984,0.0160067756564769,1.025704,19,"Landrace,Cultivated","Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570031","IS22809","IFKC","PI570031",NA,"IS22809","BAP",NA,NA,0.10289674602916,0.016708060887154,1.154654,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570038","IS22816","IFKD","PI570038",NA,"IS22816","BAP",NA,NA,0.117325528110795,0.0196708738696462,1.126863,19,"Landrace,Cultivated","Kafir-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570039","IS22817","IFKE","PI570039",NA,"IS22817","BAP",NA,NA,0.11154792565165,0.0195132401975994,1.242538,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570042","IS22820","IFKF","PI570042",NA,"IS22820","BAP",NA,NA,0.110593412748977,0.0186754478352318,1.146372,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570053","IS22831","IFKG","PI570053",NA,"IS22831","BAP",NA,NA,0.110254989244017,0.0175866369559423,1.163604,14,"Landrace,Cultivated","Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570071","IS22849","IFKH","PI570071",NA,"IS22849","JGI_Ref",NA,NA,0.121012109233368,0.0204312218250366,1.292809,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570073","IS22851","ISLL","PI570073",NA,"IS22851","BAP",NA,NA,0.106320608019811,0.0199699242222338,1.107042,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570074","IS22852","IDUY","PI570074",NA,"IS22852","BAP",NA,NA,0.139955589540872,0.0135367699736067,1.072184,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570075","IS22853","IDMK","IS_22853",NA,"IS22853","BAP","unresolved",NA,0.100106443676154,0.0132540848680767,1.031698,5,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570075","IS22853","IFLP","PI570075",NA,"IS22853","BAP","unresolved",NA,0.137627998971197,0.0174075882081827,1.224181,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570076","IS22854","ISLS","PI570076",NA,"IS22854","BAP",NA,NA,0.112330481478426,0.0211660603403148,1.145888,19,"Landrace,Cultivated","Guinea","Sudan",NA,NA,NA,NA,"Africa"
"PI570085","IS22863","ISLZ","PI570085",NA,"IS22863","BAP",NA,NA,0.108611178319155,0.0187120648523229,1.191884,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570087","IS22865","ISMF","PI570087",NA,"IS22865","BAP",NA,NA,0.093792976270284,0.0343560729135562,0.951739,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570090","IS22868","ISML","PI570090",NA,"IS22868","BAP",NA,NA,0.118304859846387,0.021722878953499,1.386337,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570091","IS22869","IDWA","PI570091",NA,"IS22869","BAP",NA,NA,0.183194904790659,0.0247880891421288,0.812096,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570096","IS22874","ISMS","PI570096",NA,"IS22874","BAP",NA,NA,0.119343923164221,0.0206078382750599,1.265425,1,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570106","IS22884","ISMZ","PI570106",NA,"IS22884","BAP",NA,NA,0.112600493742257,0.0196941001666146,1.160928,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570110","IS22888","IDML","IS_22888",NA,"IS22888","BAP","unresolved",NA,0.133232042915783,0.0189770219927497,1.160448,2,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570110","IS22888","ISNE","PI570110",NA,"IS22888","BAP","unresolved",NA,0.109209381518843,0.0191505549435001,1.152648,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570114","IS22892","ISKM","PI570114",NA,"IS22892","BAP",NA,NA,0.116061625578095,0.0204448558443159,1.245959,1,"Landrace,Cultivated","Guinea","Sudan",NA,NA,NA,NA,"Africa"
"PI570119","IS22897","IXNR","PI570119",NA,"IS22897","Gates",NA,NA,0.107391533727615,0.0200098519216901,1.212269,13,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,11.369999,26.02,NA,"Africa"
"PI570125","IS22903","IXNS","PI570125",NA,"IS22903","Gates",NA,NA,0.118363482207046,0.0211865317064795,1.257525,13,"Landrace,Cultivated","Durra-bicolor","Sudan",NA,14.25,31.1,NA,"Africa"
"PI570127","IS22905","IXNT","PI570127",NA,"IS22905","Gates",NA,NA,0.100000041595809,0.0207765223134875,1.132998,5,"Landrace,Cultivated","Caudatum","South Sudan",NA,9.180003,31.379999,NA,"Africa"
"PI570130","IS22908","IZKH","PI570130",NA,"IS22908","Gates",NA,NA,0.117740987054691,0.0212928450532602,1.268287,13,"Landrace,Cultivated","Durra","Sudan",NA,12.119999,27.440001,NA,"Africa"
"PI570131","IS22909","IPDW","PI570131",NA,"IS22909","Gates",NA,NA,0.0999189020370161,0.0160770570886783,1.063942,5,"Landrace,Cultivated","Durra","Sudan",NA,12.039999,30.520001,NA,"Africa"
"PI570145","IS22923","ISKT","PI570145",NA,"IS22923","BAP",NA,NA,0.098096645089996,0.0192174476376245,1.067442,5,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,12.02,29.389999,NA,"Africa"
"PI570149","IS22927","IXNU","PI570149",NA,"IS22927","Gates",NA,NA,0.103709223108136,0.0202801961163046,1.073405,5,"Landrace,Cultivated","Caudatum","South Sudan",NA,3.869999,31.629999,NA,"Africa"
"PI570162","IS22941","IXNW","PI570162",NA,"IS22941","Gates",NA,NA,0.100703093965627,0.0187884996526964,1.039729,19,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,12.430003,31.489999,NA,"Africa"
"PI570206","IS22986","IPDX","PI570206",NA,"IS22986","Gates",NA,NA,0.10646513959207,0.0185444433689215,1.068182,5,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,10.529999,30.52,NA,"Africa"
"PI570216","IS22996","IPDY","PI570216",NA,"IS22996","Gates",NA,NA,0.0945464427610466,0.0151181303481839,1.008487,14,"Landrace,Cultivated","Caudatum","Sudan",NA,10.529999,30.52,NA,"Africa"
"PI570218","IS22998","IXNX","PI570218",NA,"IS22998","Gates",NA,NA,0.105182657597856,0.0205297155576747,1.081963,19,"Landrace,Cultivated","Durra","Sudan",NA,14.300001,22.566702,NA,"Africa"
"PI570228","IS23008","IXNY","PI570228",NA,"IS23008","Gates",NA,NA,0.0976828222479346,0.0201621740083279,1.079384,5,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,11.5,31.030686,NA,"Africa"
"PI570253","IS23033","IPDZ","PI570253",NA,"IS23033","Gates",NA,NA,0.120242392646416,0.0191582880814872,1.164595,13,"Landrace,Cultivated","Bicolor","Sudan",NA,14.319999,33.419998,NA,"Africa"
"PI570260","IS23040","IXNZ","PI570260",NA,"IS23040","Gates",NA,NA,0.0933197823429949,0.0284329410642068,0.992538,19,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,18.090001,26.379999,NA,"Africa"
"PI570268","IS23048","IPEA","PI570268",NA,"IS23048","Gates",NA,NA,0.115267922074411,0.0154871971327279,1.073396,19,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,12.899999,23.469999,NA,"Africa"
"PI570273","IS23053","IPEB","PI570273",NA,"IS23053","Gates",NA,NA,0.112613083407224,0.0208386171300387,1.072736,19,"Landrace,Cultivated","Caudatum","Sudan",NA,12.539999,32.5,NA,"Africa"
"PI570278","IS23058","IZKI","PI570278",NA,"IS23058","Gates",NA,NA,0.100625171149424,0.0364239145690478,0.865646,19,"Landrace,Cultivated","Durra-caudatum","Sudan",NA,12.300001,24.17,NA,"Africa"
"PI570288","IS23068","IXPA","PI570288",NA,"IS23068","Gates",NA,NA,0.101335322537372,0.0303489312923652,1.042859,13,"Landrace,Cultivated","Caudatum-bicolor","Sudan",NA,10.479999,25.09,NA,"Africa"
"PI570296","IS23076","IXPB","PI570296",NA,"IS23076","Gates",NA,NA,0.103700432527091,0.0215842582780945,1.184148,14,"Landrace,Cultivated","Caudatum","Sudan",NA,13.149999,22.219999,NA,"Africa"
"PI570371","IS25045","IDWB","PI570371",NA,"IS25045","BAP",NA,NA,0.172391530261298,0.0133752579774913,1.047086,19,"Landrace,Cultivated","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570373",NA,"IFLT","PI570373",NA,"ODAKA","BAP",NA,NA,0.123680729978724,0.0198402695287152,1.258292,1,"Cultivar","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570377",NA,"IPEC","PI570377",NA,"ABALE","Gates",NA,NA,0.10092477189898,0.0157742415884797,1.023088,5,"Cultivar","Caudatum","Sudan",NA,4.32000017166138,32.4099998474121,NA,"Africa"
"PI570388",NA,"IFMH","PI570388",NA,"BAHONGER-UKILIR","BAP",NA,NA,0.123783610280543,0.0195295682028756,1.163764,19,"Cultivar","Guinea","Sudan",NA,4.78999996185303,32.689998626709,NA,"Africa"
"PI570393","IS26849","IEAZ","PI570393",NA,"IS26849","BAP",NA,NA,0.194554748057649,0.0139135518873318,0.98517,19,"Landrace,Cultivated","Caudatum","South Sudan",NA,4.019999,32.470001,NA,"Africa"
"PI570400",NA,"11:ISLA","Duplicate_remove",NA,NA,"Duplicate_remove","remove","remove",0.817101756521703,0.0103454554909952,0.184154,NA,"Cultivar","Guinea-caudatum","South Sudan",NA,3.809999943,30.61000061,NA,"Africa"
"PI570400",NA,"ISLA","PI570400",NA,"LABALWA","BAP","keep",NA,0.148592848432497,0.0163830938280363,1.21824,1,"Cultivar","Guinea-caudatum","South Sudan",NA,3.809999943,30.61000061,NA,"Africa"
"PI570431","IS27035","IFKI","PI570431",NA,"IS27035","BAP",NA,NA,0.127188892809679,0.0239106457641806,1.133743,18,"Landrace,Cultivated","Durra","Sudan",NA,NA,NA,NA,"Africa"
"PI570477","IS2095","JHII","IS2095",NA,NA,"Gates",NA,NA,0.109733655100028,0.0197682333243542,1.246123,15,"Landrace,Cultivated","Caudatum","India,Sudan",NA,NA,NA,NA,NA
"PI570494","IS6944","IXPC","PI570494",NA,"A/2 IS6944","Gates",NA,NA,0.101362942154788,0.0189949757210407,1.151743,5,"Landrace,Cultivated","Caudatum","South Sudan",NA,8.369999,33.029998,NA,"Africa"
"PI570498","IS3445","IUHY","PI570498",NA,"A/18 IS3445","Gates",NA,NA,0.108889953433491,0.0189007745512012,1.414776,3,"Landrace,Cultivated","Bicolor","South Sudan",NA,7.269999,28.680003,NA,"Africa"
"PI570504","IS3454","IUHZ","PI570504",NA,"A/41 IS3454","Gates",NA,NA,0.0889577684680194,0.0163180116268062,1.022623,5,"Landrace,Cultivated","Caudatum","South Sudan",NA,8.766667,27.400001,NA,"Africa"
"PI570511","IS3586","IUIA","PI570511",NA,"A/54 IS3586","Gates",NA,NA,0.0889082971854196,0.0313205767834314,0.92332,5,"Landrace,Cultivated","Caudatum","Sudan",NA,13.5,23.5,NA,"Africa"
"PI570518","IS3465","IXPD","PI570518",NA,"A/68 IS3465","Gates",NA,NA,0.0935772881334782,0.0195961036753547,1.120191,5,"Landrace,Cultivated","Caudatum","South Sudan",NA,6.560001,30.510001,NA,"Africa"
"PI570524","IS3472","IXPE","PI570524",NA,"A/83 IS3472","Gates",NA,NA,0.100152088144293,0.019242576851539,1.129083,19,"Landrace,Cultivated","Caudatum","Sudan",NA,13.039999,30.2,NA,"Africa"
"PI570539","IS2304","IXPF","PI570539",NA,"A/107 IS2304","Gates",NA,NA,0.0996053250955144,0.0175167869464889,1.019639,19,"Landrace,Cultivated","Caudatum-bicolor","South Sudan",NA,9.409999,34.069999,NA,"Africa"
"PI570554","IS6977","IXMF","PI570554",NA,"A/146 IS6977","Gates",NA,NA,0.106472460454517,0.019264325718496,1.122826,19,"Landrace,Cultivated","Caudatum","Sudan",NA,16.683333,33.433333,367,"Africa"
"PI570603","IS3568","IXMG","PI570603",NA,"A/330 IS3568","Gates",NA,NA,0.0936084017988801,0.0166281982428881,1.069822,5,"Landrace,Cultivated","Caudatum","Sudan",NA,12.340001,28.700001,NA,"Africa"
"PI570604","IS6925","IXMH","PI570604",NA,"A/331 IS6925","Gates",NA,NA,0.110136191612482,0.0210674040005649,1.240203,15,"Landrace,Cultivated","Guinea-kafir","Sudan",NA,14.270001,32.169998,NA,"Africa"
"PI570712",NA,"SRR8474669","SRR8474669",NA,"El Safra","TERRA_new",NA,"remove",0.897283391555912,0.0120698782996234,0.059452,NA,NA,"Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI570774",NA,"ISHG","PI570774",NA,"HEK.","Gates",NA,NA,0.106907497159353,0.0187941110160532,1.051691,19,NA,"Caudatum","Sudan",NA,10.5,30.4400005340576,NA,"Africa"
"PI570813",NA,"SRR8474668","SRR8474668",NA,"Dwarf Shallu","TERRA_new",NA,"remove",0.889942729503145,0.0101828986061569,0.085031,NA,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI570916",NA,"SRR8474667","SRR8474667",NA,"Makai","TERRA_new",NA,"remove",0.705802906576505,0.0108152057985489,0.302448,NA,NA,"Caudatum","Sudan",NA,10.369999,30.229999,NA,"Africa"
"PI570928",NA,"SRR8474662","SRR8474662",NA,"Birgalli Ahmar","TERRA_new",NA,"remove",0.842273044598334,0.0140703602402528,0.092949,NA,NA,"Caudatum","Sudan",NA,10.369999,30.229999,NA,"Africa"
"PI570939",NA,"IPED","PI570939",NA,"WHITE AKAR AHMR","Gates",NA,NA,0.108150934553847,0.0181567829791738,1.091238,5,NA,"Caudatum","Sudan",NA,13.539999961853,33.3600006103516,NA,"Africa"
"PI570945",NA,"IPEE","PI570945",NA,"Kirenigs","Gates",NA,NA,0.0988157534422265,0.0171672026295362,1.14726,5,NA,"Caudatum","Sudan","Kordofan",11.144169,30.181096,689,"Africa"
"PI570957",NA,"IPEF","PI570957",NA,"FETERITA KADUGLI","Gates",NA,NA,0.102890811693691,0.0157376541631889,1.066918,5,NA,"Caudatum","Sudan",NA,11,29.4200000762939,NA,"Africa"
"PI570969",NA,"SRR8474661","SRR8474661",NA,"Feterita Shendi 2","TERRA_new",NA,"remove",0.67961989749406,0.0100483574823573,0.367867,NA,NA,"Caudatum","Sudan",NA,16.683333,33.433333,367,"Africa"
"PI571001",NA,"SRR8474583","SRR8474583",NA,"Tabrere","TERRA_new",NA,"remove",0.56448144930892,0.011302499220649,0.498419,NA,NA,"Caudatum","Sudan","Kordofan",11.016667,29.716667,528,"Africa"
"PI571011",NA,"IPEG","PI571011",NA,"SUFRA","Gates",NA,NA,0.127503079823051,0.0214237529039698,1.198099,2,NA,"Durra","Sudan",NA,10.3699998855591,30.2299995422363,NA,"Africa"
"PI571016",NA,"IPEH","PI571016",NA,"MALIRON","Gates",NA,NA,0.108251679604119,0.016820426980524,1.047452,19,NA,"Caudatum","Sudan",NA,26.5499992370605,75.5199966430664,NA,"Africa"
"PI571020",NA,"SRR8474584","SRR8474584",NA,"Feterita Abu Direiera","TERRA_new",NA,"remove",0.861626881430452,0.010088542537172,0.142589,NA,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI571022",NA,"SRR8474581","SRR8474581",NA,"Colum 2","TERRA_new",NA,NA,0.496555631275334,0.0133827444987078,0.634828,5,NA,"Caudatum","Sudan","Kordofan",11.144169,30.181096,689,"Africa"
"PI571031",NA,"IPEI","PI571031",NA,"KORGI","Gates",NA,NA,0.106056252786053,0.0161176997862939,1.072465,1,NA,"Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI571157","IS9745","IZKL","PI571157",NA,"BHANA 2","Gates",NA,NA,0.0968915867622723,0.0167852488537117,1.037703,5,NA,"Caudatum","Sudan",NA,12.4300003051758,34.0699996948242,NA,"Africa"
"PI571271","IS9883","IPEJ","PI571271",NA,"IS9883","Gates",NA,NA,0.107220158993049,0.0178887140367657,1.091148,5,"Landrace",NA,"Sudan",NA,11.189999,24.149999,NA,"Africa"
"PI571273","IS9885","IXPG","PI571273",NA,"IS9885","Gates",NA,NA,0.0990537646633894,0.0176707018907601,1.026568,19,"Landrace","Caudatum","South Sudan",NA,6.48,29.42,NA,"Africa"
"PI571292","IS9911","IPEK","PI571292",NA,"IS9911","Gates",NA,NA,0.110237824040021,0.0155879185076433,1.040304,19,"Landrace","Caudatum","Sudan",NA,11.016667,29.716667,528,"Africa"
"PI571302","IS9927","IXMI","PI571302",NA,"IS9927","Gates",NA,NA,0.0969681230514963,0.0184268611801689,1.077707,5,"Landrace","Caudatum","Sudan",NA,15.130001,35.380001,NA,"Africa"
"PI571370","IS14446","IPEL","PI571370",NA,"IS14446","Gates",NA,NA,0.108436975069552,0.0172282033149633,1.034793,19,"Landrace","Caudatum","Sudan",NA,14.033333,35.383333,580,"Africa"
"PI571377","IS14478","IPEM","PI571377",NA,"IS14478","Gates",NA,NA,0.0950869664384212,0.0408810112831853,0.896524,6,"Wild",NA,"Sudan",NA,8.409999,32.060001,NA,"Africa"
"PI573193",NA,"ISLG","PI573193",NA,"A/7","BAP",NA,NA,0.0989459760560656,0.0168235805138564,1.124498,1,"Cultivar","Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI576125",NA,"IPEN","PI576125",NA,"ICSV 730","Gates",NA,NA,0.107264500125827,0.0180517795281461,1.179859,14,"Breeding","Kafir-durra","India","Andhra Pradesh",NA,NA,NA,"Asia"
"PI576130",NA,"IPEP","PI576130",NA,"ICSV 745","Gates","keep",NA,0.0867459251705255,0.0139077182773152,1.213275,14,"Breeding","Kafir","India","Andhra Pradesh",NA,NA,NA,"Asia"
"PI576130",NA,"SAMEA12302547","PI576130",NA,"ICSV 745","SAP","remove","remove",0.911541908124563,0.0143169914192098,0.001579,NA,"Breeding","Kafir","India","Andhra Pradesh",NA,NA,NA,"Asia"
"PI576330","IS1044C","ISHP","PI576330",NA,"IS1044C","Gates",NA,NA,0.067012984131892,0.0478296345093742,0.874845,9,"Breeding",NA,"India",NA,NA,NA,NA,"Asia"
"PI576332",NA,"SAMEA12302725","PI576332",NA,"SAP-287","SAP",NA,NA,0.155477897720064,0.00993157483736604,1.157402,16,"Breeding",NA,"China",NA,NA,NA,NA,"Asia"
"PI576337",NA,"CZXGA","PI576337",NA,"SAP-280","CASP_JohnVogel","remove","remove",0.809556914506053,0.00887234752017799,0.167376,NA,"Breeding",NA,"Uganda",NA,NA,NA,NA,"Africa"
"PI576337",NA,"SAMEA12302782","PI576337",NA,"SAP-280","SAP","keep",NA,0.195773727116239,0.0217498322929549,0.762981,8,"Breeding",NA,"Uganda",NA,NA,NA,NA,"Africa"
"PI576339",NA,"SAMEA12302717","PI576339",NA,"SAP-312","SAP",NA,NA,0.0973261243173954,0.011564556426323,1.138152,16,"Breeding",NA,"Zimbabwe",NA,NA,NA,NA,"Africa"
"PI576340",NA,"SAMEA12302701","PI576340",NA,"Nkuli Swaziland","SAP",NA,NA,0.158867651147039,0.00847161612650679,1.027972,16,"Breeding",NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI576344","IS2990C","ISHY","PI576344",NA,"IS2990C","Gates",NA,NA,0.112042028405778,0.0233737977906396,1.523542,1,"Breeding",NA,"Ethiopia",NA,NA,NA,NA,"Africa"
"PI576345",NA,"SAMEA12302733","PI576345",NA,"SAP-294","SAP",NA,NA,0.125239796374648,0.00863277528631151,0.977663,16,"Breeding",NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI576347",NA,"SAMEA12302811","PI576347",NA,"SAP-342","SAP",NA,NA,0.1126029062992,0.0366525247951491,1.185866,19,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI576348",NA,"SAMEA12302796","PI576348",NA,"SAP-341","SAP",NA,NA,0.208287354943281,0.0206292374692765,1.049857,3,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI576349",NA,"ISIG","PI576349",NA,"SAP-343","Gates","keep",NA,0.138345720796449,0.0307664085758436,1.579876,3,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI576349",NA,"SAMEA12302812","PI576349",NA,"SAP-343","SAP","remove",NA,0.171422514286427,0.0250556215574759,1.478011,3,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI576350",NA,"SAMEA12302800","PI576350",NA,"SAP-417","SAP",NA,NA,0.0952285863040252,0.0487876761686609,0.931491,9,"Breeding",NA,"United States",NA,NA,NA,NA,"Americas"
"PI576352",NA,"SAMEA12302702","PI576352",NA,"Marupantse","SAP",NA,NA,0.135640052050223,0.00896686922811752,1.052408,16,"Breeding",NA,"Botswana",NA,NA,NA,NA,"Africa"
"PI576357",NA,"CZXGC","PI576357",NA,"Farin Kawa","CASP_JohnVogel",NA,"remove",0.785810615666507,0.0089030836930261,0.223924,NA,"Breeding",NA,"Nigeria",NA,NA,NA,NA,"Africa"
"PI576359",NA,"SAMEA12302517","PI576359",NA,"Butivori","SAP",NA,NA,0.108176585302953,0.0150618149674689,1.207937,2,"Breeding",NA,"India",NA,NA,NA,NA,"Asia"
"PI576364",NA,"SAMEA12302723","PI576364",NA,"Chari Uri","SAP",NA,NA,0.144996003335984,0.00942185273712282,1.088744,16,"Breeding",NA,"India",NA,NA,NA,NA,"Asia"
"PI576366",NA,"IFHG","PI576366",NA,"Jowar Red Jankinagar","BAP","unresolved",NA,0.106635765602068,0.0236542219000073,1.054089,2,"Breeding",NA,"India",NA,26.79999924,82.72000122,NA,"Asia"
"PI576366",NA,"SAMEA12302810","PI576366",NA,"Jowar Red Jankinagar","SAP","unresolved",NA,0.121213432950675,0.015534609302659,1.122634,9,"Breeding",NA,"India",NA,26.79999924,82.72000122,NA,"Asia"
"PI576373",NA,"SAMEA12302764","PI576373",NA,"SAP-325","SAP",NA,NA,0.234775926841291,0.0100547222441868,0.870659,9,"Breeding",NA,"Japan",NA,NA,NA,NA,"Asia"
"PI576375",NA,"SAMEA12302502","PI576375",NA,"SAP-124","SAP",NA,NA,0.118857307655778,0.0189520604655717,1.141871,18,"Breeding",NA,"Ethiopia",NA,9.670000076,39.52999878,NA,"Africa"
"PI576376",NA,"SAMEA12302473","PI576376",NA,"SAP-125","SAP",NA,NA,0.129910312502383,0.0234104174555378,1.236948,18,"Breeding",NA,"Ethiopia",NA,NA,NA,NA,"Africa"
"PI576379",NA,"CZXGG","PI576379",NA,"Mashila","CASP_JohnVogel",NA,"remove",0.832757309943548,0.00833511164745175,0.19731,NA,"Breeding",NA,"Ethiopia",NA,NA,NA,NA,"Africa"
"PI576380",NA,"SAMEA12302540","PI576380",NA,"Mashica","SAP",NA,NA,0.0897532189956969,0.0145341443281821,1.083058,14,"Breeding",NA,"Ethiopia",NA,NA,NA,NA,"Africa"
"PI576381",NA,"SAMEA12302476","PI576381",NA,"Mashica","SAP",NA,NA,0.132074875229903,0.0227946168717828,1.135607,18,"Breeding",NA,"Ethiopia",NA,14.13000011,38.70999908,NA,"Africa"
"PI576383",NA,"ISIP","PI576383",NA,"Uwarete","Gates",NA,NA,0.11908300651737,0.0194812018018428,1.289355,4,"Breeding",NA,"Nigeria",NA,NA,NA,NA,"Africa"
"PI576385",NA,"ISIY","PI576385",NA,"SAP-135","Gates","keep",NA,0.0983076190350743,0.0191901445377018,1.256074,9,"Breeding",NA,"Nigeria",NA,9.081999,8.675277,NA,"Africa"
